time,download
1659926508.0,288.00
1659926514.0,144.00
1659926562.0,144.00
1659926568.0,144.00
1659926622.0,288.00
1659926682.0,288.00
1659926688.0,144.00
1659926742.0,144.00
1659926760.0,336.00
1659926790.0,336.00
1659926802.0,144.00
1659926808.0,144.00
1659926862.0,288.00
1659926868.0,144.00
1659926922.0,144.00
1659926928.0,144.00
1659926982.0,144.00
1659926988.0,144.00
1659927042.0,144.00
1659927048.0,144.00
1659927060.0,336.00
1659927066.0,336.00
1659927078.0,336.00
1659927102.0,144.00
1659927162.0,144.00
1659927222.0,144.00
1659927228.0,144.00
1659927282.0,144.00
1659927294.0,144.00
1659927348.0,144.00
1659927390.0,336.00
1659927414.0,144.00
1659927468.0,144.00
1659927528.0,144.00
1659927546.0,4.08
1659927588.0,144.00
1659927630.0,144.00
1659927810.0,144.00
1659927846.0,26.90
1659927978.0,176.00
1659927984.0,3.84
1659927990.0,144.00
1659928050.0,144.00
1659928110.0,144.00
1659928146.0,27.80
1659928170.0,144.00
1659928200.0,136.00
1659928290.0,144.00
1659928446.0,27.80
1659928470.0,144.00
1659928596.0,144.00
1659928650.0,144.00
1659928722.0,136.00
1659928746.0,26.20
1659928848.0,144.00
1659928968.0,144.00
1659929046.0,76.70
1659929166.0,144.00
1659929214.0,144.00
1659929238.0,136.00
1659929304.0,128.00
1659929328.0,144.00
1659929346.0,27.80
1659929448.0,144.00
1659929454.0,672.00
1659929472.0,336.00
1659929490.0,336.00
1659929496.0,336.00
1659929502.0,336.00
1659929568.0,144.00
1659929628.0,144.00
1659929646.0,27.80
1659929742.0,672.00
1659929748.0,336.00
1659929754.0,336.00
1659929760.0,1.31
1659929766.0,336.00
1659929772.0,336.00
1659929778.0,0.98
1659929784.0,0.98
1659929802.0,336.00
1659929928.0,144.00
1659929946.0,26.90
1659930054.0,1.31
1659930060.0,0.98
1659930072.0,336.00
1659930078.0,0.98
1659930084.0,0.98
1659930090.0,336.00
1659930096.0,336.00
1659930114.0,144.00
1659930120.0,484.00
1659930132.0,336.00
1659930180.0,480.00
1659930246.0,26.50
1659930354.0,0.98
1659930360.0,1.31
1659930366.0,336.00
1659930372.0,336.00
1659930378.0,1.97
1659930384.0,336.00
1659930390.0,336.00
1659930396.0,288.00
1659930492.0,336.00
1659930528.0,336.00
1659930534.0,336.00
1659930546.0,28.10
1659930636.0,336.00
1659930642.0,0.98
1659930648.0,244.00
1659930654.0,672.00
1659930660.0,1.31
1659930666.0,336.00
1659930672.0,336.00
1659930678.0,1.31
1659930684.0,1.31
1659930690.0,336.00
1659930696.0,144.00
1659930720.0,144.00
1659930840.0,144.00
1659930846.0,27.80
1659930912.0,144.00
1659931032.0,144.00
1659931062.0,144.00
1659931068.0,304.00
1659931080.0,144.00
1659931122.0,144.00
1659931134.0,144.00
1659931146.0,27.90
1659931188.0,144.00
1659931212.0,144.00
1659931248.0,336.00
1659931260.0,672.00
1659931266.0,336.00
1659931272.0,336.00
1659931278.0,336.00
1659931284.0,336.00
1659931290.0,336.00
1659931296.0,672.00
1659931302.0,144.00
1659931308.0,144.00
1659931362.0,144.00
1659931368.0,144.00
1659931422.0,144.00
1659931446.0,27.80
1659931554.0,464.00
1659931560.0,336.00
1659931566.0,336.00
1659931572.0,336.00
1659931578.0,672.00
1659931590.0,1.12
1659931596.0,672.00
1659931602.0,336.00
1659931608.0,288.00
1659931638.0,336.00
1659931662.0,288.00
1659931668.0,304.00
1659931716.0,144.00
1659931728.0,144.00
1659931746.0,27.80
1659931782.0,144.00
1659931824.0,144.00
1659931854.0,0.98
1659931860.0,0.98
1659931866.0,672.00
1659931872.0,336.00
1659931878.0,336.00
1659931884.0,336.00
1659931896.0,672.00
1659931902.0,480.00
1659931908.0,144.00
1659931920.0,336.00
1659931944.0,144.00
1659931962.0,144.00
1659931968.0,144.00
1659932028.0,288.00
1659932046.0,27.80
1659932058.0,144.00
1659932064.0,144.00
1659932088.0,144.00
1659932118.0,144.00
1659932154.0,672.00
1659932160.0,1.12
1659932166.0,336.00
1659932184.0,816.00
1659932190.0,1.97
1659932196.0,1.97
1659932202.0,0.98
1659932220.0,0.98
1659932226.0,1.31
1659932238.0,336.00
1659932244.0,816.00
1659932262.0,4.84
1659932298.0,144.00
1659932304.0,144.00
1659932334.0,3.92
1659932346.0,27.80
1659932418.0,144.00
1659932448.0,336.00
1659932454.0,336.00
1659932466.0,336.00
1659932472.0,336.00
1659932478.0,672.00
1659932484.0,336.00
1659932490.0,1.64
1659932496.0,336.00
1659932502.0,672.00
1659932508.0,336.00
1659932514.0,336.00
1659932520.0,1.31
1659932532.0,672.00
1659932598.0,144.00
1659932646.0,51.70
1659932658.0,144.00
1659932784.0,144.00
1659932790.0,336.00
1659932796.0,336.00
1659932820.0,336.00
1659932838.0,144.00
1659932850.0,336.00
1659932856.0,336.00
1659932868.0,304.00
1659932874.0,336.00
1659932880.0,336.00
1659932892.0,336.00
1659932898.0,144.00
1659932910.0,336.00
1659932946.0,27.80
1659932958.0,144.00
1659932982.0,336.00
1659932994.0,0.98
1659933000.0,336.00
1659933006.0,336.00
1659933036.0,1.25
1659933246.0,27.80
1659933360.0,288.00
1659933546.0,27.80
1659933714.0,288.00
1659933846.0,1.31
1659933858.0,288.00
1659933876.0,176.00
1659934068.0,304.00
1659934146.0,24.10
1659934632.0,160.00
1659934668.0,304.00
1659935268.0,304.00
1659935760.0,336.00
1659935772.0,336.00
1659935778.0,672.00
1659935796.0,672.00
1659935808.0,336.00
1659935868.0,304.00
1659936060.0,336.00
1659936072.0,336.00
1659936090.0,336.00
1659936108.0,336.00
1659936372.0,0.98
1659936384.0,336.00
1659936408.0,672.00
1659936468.0,304.00
1659936666.0,336.00
1659936678.0,672.00
1659936684.0,336.00
1659936690.0,672.00
1659936960.0,336.00
1659936972.0,336.00
1659936978.0,336.00
1659936996.0,336.00
1659937068.0,304.00
1659937578.0,336.00
1659937584.0,336.00
1659937668.0,304.00
1659937878.0,336.00
1659938208.0,144.00
1659938268.0,304.00
1659938868.0,304.00
1659939468.0,304.00
1659939492.0,160.00
1659939552.0,320.00
1659939564.0,144.00
1659939720.0,160.00
1659939804.0,144.00
1659939864.0,144.00
1659939990.0,144.00
1659940044.0,144.00
1659940068.0,304.00
1659940404.0,144.00
1659940452.0,27.80
1659940464.0,144.00
1659940524.0,144.00
1659940644.0,144.00
1659940668.0,304.00
1659940686.0,560.00
1659940704.0,144.00
1659941118.0,1.23
1659941268.0,304.00
1659941814.0,144.00
1659941844.0,144.00
1659941868.0,304.00
1659941904.0,144.00
1659941934.0,784.00
1659942342.0,160.00
1659942468.0,304.00
1659942852.0,208.00
1659942900.0,160.00
1659943068.0,304.00
1659943272.0,144.00
1659943452.0,76.70
1659943572.0,144.00
1659943668.0,304.00
1659943752.0,28.00
1659943872.0,144.00
1659944172.0,144.00
1659944268.0,304.00
1659944352.0,26.20
1659944652.0,27.80
1659944868.0,304.00
1659944952.0,27.80
1659945252.0,26.50
1659945468.0,304.00
1659945552.0,27.80
1659945714.0,144.00
1659945768.0,144.00
1659945828.0,144.00
1659945852.0,27.80
1659946014.0,144.00
1659946020.0,144.00
1659946068.0,304.00
1659946122.0,144.00
1659946152.0,27.80
1659946272.0,144.00
1659946314.0,144.00
1659946368.0,144.00
1659946422.0,144.00
1659946452.0,27.80
1659946614.0,144.00
1659946662.0,144.00
1659946668.0,144.00
1659946716.0,144.00
1659946728.0,144.00
1659946752.0,27.80
1659946794.0,144.00
1659946878.0,336.00
1659946896.0,336.00
1659946902.0,336.00
1659946968.0,320.00
1659947004.0,320.00
1659947052.0,51.50
1659947202.0,144.00
1659947352.0,27.80
1659947472.0,336.00
1659947514.0,336.00
1659947652.0,27.80
1659947868.0,304.00
1659947952.0,27.80
1659948252.0,28.20
1659948552.0,28.20
1659948672.0,160.00
1659948750.0,5.86
1659948852.0,27.60
1659949068.0,304.00
1659949452.0,27.80
1659949752.0,1.55
1659949872.0,13.90
1659950364.0,6.62
1659950652.0,26.10
1659950952.0,1.31
1659951552.0,480.00
1659951582.0,176.00
1659952668.0,144.00
1659952680.0,144.00
1659952728.0,144.00
1659952740.0,144.00
1659952782.0,144.00
1659952866.0,336.00
1659952908.0,144.00
1659952974.0,144.00
1659953028.0,144.00
1659953142.0,336.00
1659953160.0,336.00
1659953268.0,144.00
1659953304.0,144.00
1659953328.0,288.00
1659953460.0,144.00
1659953466.0,480.00
1659953514.0,144.00
1659953520.0,336.00
1659953568.0,144.00
1659953574.0,144.00
1659953622.0,144.00
1659953634.0,144.00
1659953742.0,336.00
1659953754.0,144.00
1659953766.0,336.00
1659953778.0,336.00
1659953814.0,144.00
1659953868.0,144.00
1659953880.0,144.00
1659953934.0,144.00
1659954054.0,144.00
1659954060.0,336.00
1659954102.0,336.00
